#"+ BPC(1331.49046) Scan stir_75_Ecoli-r002.d "
#Point,X(Minutes),Y(Counts)
0,0.067,0
1,0.083,0
2,0.100,0
3,0.117,0
4,0.133,0
5,0.150,0
6,0.167,0
7,0.183,0
8,0.200,0
9,0.216,0
10,0.233,0
11,0.250,0
12,0.266,0
13,0.283,0
14,0.300,0
15,0.316,0
16,0.333,0
17,0.349,0
18,0.366,0
19,0.383,0
20,0.399,0
21,0.416,0
22,0.433,0
23,0.449,0
24,0.466,0
25,0.483,0
26,0.499,0
27,0.516,0
28,0.532,0
29,0.549,0
30,0.566,0
31,0.582,0
32,0.599,0
33,0.616,0
34,0.632,0
35,0.649,0
36,0.666,0
37,0.682,0
38,0.699,0
39,0.715,0
40,0.732,0
41,0.749,0
42,0.765,0
43,0.782,0
44,0.799,0
45,0.815,0
46,0.832,0
47,0.848,0
48,0.865,0
49,0.882,0
50,0.898,0
51,0.915,0
52,0.932,0
53,0.948,0
54,0.965,0
55,0.982,0
56,0.998,0
57,1.015,0
58,1.031,0
59,1.048,0
60,1.065,0
61,1.081,0
62,1.098,0
63,1.115,0
64,1.131,0
65,1.148,0
66,1.165,0
67,1.181,0
68,1.198,0
69,1.214,0
70,1.231,0
71,1.248,0
72,1.264,0
73,1.281,0
74,1.298,0
75,1.314,0
76,1.331,0
77,1.347,0
78,1.364,0
79,1.381,0
80,1.397,0
81,1.414,0
82,1.431,0
83,1.447,0
84,1.464,0
85,1.481,0
86,1.497,0
87,1.514,0
88,1.530,0
89,1.547,0
90,1.564,0
91,1.580,0
92,1.597,0
93,1.614,0
94,1.630,0
95,1.647,0
96,1.664,0
97,1.680,0
98,1.697,0
99,1.713,0
100,1.730,0
101,1.747,0
102,1.763,0
103,1.780,0
104,1.797,0
105,1.813,0
106,1.830,0
107,1.846,0
108,1.863,0
109,1.880,0
110,1.896,0
111,1.913,0
112,1.930,0
113,1.946,0
114,1.963,0
115,1.980,0
116,1.996,0
117,2.013,0
118,2.029,0
119,2.046,0
120,2.063,0
121,2.079,0
122,2.096,0
123,2.113,0
124,2.129,0
125,2.146,0
126,2.163,0
127,2.179,0
128,2.196,0
129,2.212,0
130,2.229,0
131,2.246,0
132,2.262,0
133,2.279,0
134,2.296,0
135,2.312,0
136,2.329,0
137,2.345,0
138,2.362,0
139,2.379,0
140,2.395,0
141,2.412,0
142,2.429,0
143,2.445,0
144,2.462,0
145,2.479,0
146,2.495,0
147,2.512,0
148,2.528,0
149,2.545,0
150,2.562,0
151,2.578,0
152,2.595,0
153,2.612,0
154,2.628,0
155,2.645,0
156,2.662,0
157,2.678,0
158,2.695,0
159,2.711,0
160,2.728,0
161,2.745,0
162,2.761,0
163,2.778,0
164,2.795,0
165,2.811,0
166,2.828,0
167,2.844,0
168,2.861,0
169,2.878,0
170,2.894,0
171,2.911,0
172,2.928,0
173,2.944,0
174,2.961,0
175,2.978,0
176,2.994,0
177,3.011,0
178,3.027,0
179,3.044,0
180,3.061,0
181,3.077,0
182,3.094,0
183,3.111,0
184,3.127,0
185,3.144,0
186,3.161,0
187,3.177,0
188,3.194,0
189,3.210,0
190,3.227,0
191,3.244,0
192,3.260,0
193,3.277,0
194,3.294,0
195,3.310,0
196,3.327,0
197,3.344,0
198,3.360,0
199,3.377,0
200,3.393,0
201,3.410,0
202,3.427,0
203,3.443,0
204,3.460,0
205,3.477,0
206,3.493,0
207,3.510,0
208,3.526,0
209,3.543,0
210,3.560,0
211,3.576,0
212,3.593,0
213,3.610,0
214,3.626,0
215,3.643,0
216,3.660,0
217,3.676,0
218,3.693,0
219,3.709,0
220,3.726,0
221,3.743,0
222,3.759,0
223,3.776,0
224,3.793,0
225,3.809,0
226,3.826,0
227,3.843,0
228,3.859,0
229,3.876,0
230,3.892,2.54680202691283
231,3.909,0
232,3.926,0
233,3.942,0
234,3.959,0
235,3.976,0
236,3.992,0
237,4.009,0
238,4.025,0
239,4.042,0
240,4.059,0
241,4.075,0
242,4.092,0
243,4.109,0
244,4.125,0
245,4.142,0
246,4.159,0
247,4.175,0
248,4.192,0
249,4.208,0
250,4.225,0
251,4.242,0
252,4.258,0
253,4.275,0
254,4.292,0
255,4.308,0
256,4.325,0
257,4.341,0
258,4.358,0
259,4.375,0
260,4.391,0
261,4.408,0
262,4.425,0
263,4.441,0
264,4.458,0
265,4.475,0
266,4.491,0
267,4.508,0
268,4.524,0
269,4.541,0
270,4.558,0
271,4.574,0
272,4.591,0
273,4.608,0
274,4.624,0
275,4.641,0
276,4.658,0
277,4.674,0
278,4.691,0
279,4.707,0
280,4.724,0
281,4.741,0
282,4.757,0
283,4.774,0
284,4.791,0
285,4.807,0
286,4.824,0
287,4.841,0
288,4.857,0
289,4.874,0
290,4.890,0
291,4.907,0
292,4.924,0
293,4.940,0
294,4.957,0
295,4.974,0
296,4.990,0
297,5.007,0
298,5.023,0
299,5.040,0
300,5.057,0
301,5.073,0
302,5.090,0
303,5.107,0
304,5.123,0
305,5.140,0
306,5.157,0
307,5.173,0
308,5.190,0
309,5.206,0
310,5.223,0
311,5.240,0
312,5.256,0
313,5.273,0
314,5.290,0
315,5.306,0
316,5.323,0
317,5.340,0
318,5.356,0
319,5.373,0
320,5.389,0
321,5.406,0
322,5.423,0
323,5.439,0
324,5.456,0
325,5.473,0
326,5.489,0
327,5.506,0
328,5.522,0
329,5.539,0
330,5.556,0
331,5.572,0
332,5.589,0
333,5.606,0
334,5.622,0
335,5.639,0
336,5.656,0
337,5.672,0
338,5.689,0
339,5.705,0
340,5.722,0
341,5.739,0
342,5.755,0
343,5.772,0
344,5.789,0
345,5.805,0
346,5.822,0
347,5.838,0
348,5.855,0
349,5.872,0
350,5.888,0
351,5.905,0
352,5.922,0
353,5.938,0
354,5.955,0
355,5.972,0
356,5.988,0
357,6.005,0
358,6.021,0
359,6.038,0
360,6.055,0
361,6.071,0
362,6.088,0
363,6.105,0
364,6.121,0
365,6.138,0
366,6.155,0
367,6.171,0
368,6.188,0
369,6.204,0
370,6.221,0
371,6.238,0
372,6.254,0
373,6.271,0
374,6.288,0
375,6.304,0
376,6.321,0
377,6.337,0
378,6.354,0
379,6.371,0
380,6.387,0
381,6.404,0
382,6.421,0
383,6.437,0
384,6.454,0
385,6.471,0
386,6.487,0
387,6.504,0
388,6.520,0
389,6.537,0
390,6.554,0
391,6.570,0
392,6.587,0
393,6.604,0
394,6.620,0
395,6.637,0
396,6.654,0
397,6.670,0
398,6.687,0
399,6.703,0
400,6.720,0
401,6.737,0
402,6.753,0
403,6.770,0
404,6.787,0
405,6.803,0
406,6.820,0
407,6.836,0
408,6.853,0
409,6.870,0
410,6.886,0
411,6.903,0
412,6.920,0
413,6.936,0
414,6.953,0
415,6.970,0
416,6.986,0
417,7.003,0
418,7.019,0
419,7.036,0
420,7.053,0
421,7.069,0
422,7.086,0
423,7.103,0
424,7.119,0
425,7.136,0
426,7.153,0
427,7.169,0
428,7.186,0
429,7.202,0
430,7.219,0
431,7.236,0
432,7.252,0
433,7.269,0
434,7.286,0
435,7.302,0
436,7.319,0
437,7.335,0
438,7.352,0
439,7.369,0
440,7.385,0
441,7.402,0
442,7.419,0
443,7.435,0
444,7.452,0
445,7.469,0
446,7.485,0
447,7.502,0
448,7.518,0
449,7.535,0
450,7.552,0
451,7.568,0
452,7.585,0
453,7.602,0
454,7.618,0
455,7.635,0
456,7.652,0
457,7.668,0
458,7.685,0
459,7.701,0
460,7.718,0
461,7.735,0
462,7.751,0
463,7.768,0
464,7.785,0
465,7.801,0
466,7.818,0
467,7.834,0
468,7.851,0
469,7.868,0
470,7.884,0
471,7.901,0
472,7.918,0
473,7.934,0
474,7.951,0
475,7.968,0
476,7.984,0
477,8.001,0
478,8.017,0
479,8.034,0
480,8.051,0
481,8.067,0
482,8.084,0
483,8.101,0
484,8.117,0
485,8.134,0
486,8.151,0
487,8.167,0
488,8.184,0
489,8.200,0
490,8.217,0
491,8.234,0
492,8.250,0
493,8.267,0
494,8.284,0
495,8.300,0
496,8.317,0
497,8.334,0
498,8.350,0
499,8.367,0
500,8.383,0
501,8.400,0
502,8.417,0
503,8.433,0
504,8.450,0
505,8.467,0
506,8.483,0
507,8.500,0
508,8.517,0
509,8.533,0
510,8.550,0
511,8.566,0
512,8.583,0
513,8.600,0
514,8.616,0
515,8.633,0
516,8.650,0
517,8.666,0
518,8.683,0
519,8.699,0
520,8.716,0
521,8.733,0
522,8.749,0
523,8.766,0
524,8.783,0
525,8.799,0
526,8.816,0
527,8.833,0
528,8.849,0
529,8.866,0
530,8.882,0
531,8.899,0
532,8.916,0
533,8.932,0
534,8.949,0
535,8.966,0
536,8.982,0
537,8.999,0
538,9.016,0
539,9.032,0
540,9.049,0
541,9.065,0
542,9.082,0
543,9.099,0
544,9.115,0
545,9.132,0
546,9.149,0
547,9.165,0
548,9.182,0
549,9.198,0
550,9.215,0
551,9.232,0
552,9.248,0
553,9.265,0
554,9.282,0
555,9.298,0
556,9.315,0
557,9.332,0
558,9.348,0
559,9.365,0
560,9.381,0
561,9.398,0
562,9.415,0
563,9.431,0
564,9.448,0
565,9.465,0
566,9.481,0
567,9.498,0
568,9.515,0
569,9.531,0
570,9.548,0
571,9.564,0
572,9.581,0
573,9.598,0
574,9.614,0
575,9.631,0
576,9.648,0
577,9.664,0
578,9.681,0
579,9.697,0
580,9.714,0
581,9.731,0
582,9.747,0
583,9.764,0
584,9.781,0
585,9.797,0
586,9.814,0
587,9.831,0
588,9.847,0
589,9.864,0
590,9.880,0
591,9.897,0
592,9.914,0
593,9.930,0
594,9.947,0
595,9.964,0
596,9.980,0
597,9.997,0
598,10.014,0
599,10.030,0
600,10.047,0
601,10.063,0
602,10.080,0
603,10.097,0
604,10.113,0
605,10.130,0
606,10.147,0
607,10.163,0
608,10.180,0
609,10.196,0
610,10.213,0
611,10.230,0
612,10.246,0
613,10.263,0
614,10.280,0
615,10.296,0
616,10.313,0
617,10.330,0
618,10.346,0
619,10.363,0
620,10.379,0
621,10.396,0
622,10.413,0
623,10.429,0
624,10.446,0
625,10.463,0
626,10.479,0
627,10.496,0
628,10.513,0
629,10.529,0
630,10.546,0
631,10.562,0
632,10.579,0
633,10.596,0
634,10.612,0
635,10.629,0
636,10.646,0
637,10.662,0
638,10.679,0
639,10.695,0
640,10.712,0
641,10.729,0
642,10.745,0
643,10.762,0
644,10.779,0
645,10.795,0
646,10.812,0
647,10.829,0
648,10.845,0
649,10.862,0
650,10.878,0
651,10.895,0
652,10.912,0
653,10.928,0
654,10.945,0
655,10.962,0
656,10.978,0
657,10.995,0
658,11.012,0
659,11.028,0
660,11.045,0
661,11.061,0
662,11.078,0
663,11.095,0
664,11.111,0
665,11.128,0
666,11.145,0
667,11.161,0
668,11.178,0
669,11.194,0
670,11.211,0
671,11.228,0
672,11.244,0
673,11.261,0
674,11.278,0
675,11.294,0
676,11.311,0
677,11.328,0
678,11.344,0
679,11.361,0
680,11.377,0
681,11.394,0
682,11.411,0
683,11.427,0
684,11.444,0
685,11.461,0
686,11.477,0
687,11.494,0
688,11.511,0
689,11.527,0
690,11.544,0
691,11.560,0
692,11.577,0
693,11.594,0
694,11.610,0
695,11.627,0
696,11.644,0
697,11.660,0
698,11.677,0
699,11.693,0
700,11.710,0
701,11.727,0
702,11.743,0
703,11.760,0
704,11.777,0
705,11.793,0
706,11.810,0
707,11.827,0
708,11.843,0
709,11.860,0
710,11.876,0
711,11.893,0
712,11.910,0
713,11.926,0
714,11.943,0
715,11.960,0
716,11.976,0
717,11.993,0
718,12.010,0
719,12.026,0
720,12.043,0
721,12.059,0
722,12.076,0
723,12.093,0
724,12.109,0
725,12.126,0
726,12.143,0
727,12.159,0
728,12.176,0
729,12.192,0
730,12.209,0
731,12.226,0
732,12.242,0
733,12.259,0
734,12.276,0
735,12.292,0
736,12.309,0
737,12.326,0
738,12.342,0
739,12.359,0
740,12.375,0
741,12.392,0
742,12.409,0
743,12.425,0
744,12.442,0
745,12.459,0
746,12.475,0
747,12.492,0
748,12.509,0
749,12.525,0
750,12.542,0
751,12.558,0
752,12.575,0
753,12.592,0
754,12.608,0
755,12.625,0
756,12.642,0
757,12.658,0
758,12.675,0
759,12.691,0
760,12.708,0
761,12.725,0
762,12.741,0
763,12.758,0
764,12.775,0
765,12.791,0
