#"+ BPC(1331.49046) Scan unstir_75_Ecoli-r011.d "
#Point,X(Minutes),Y(Counts)
0,0.066,0
1,0.082,0
2,0.099,0
3,0.115,0
4,0.132,0
5,0.149,0
6,0.165,0
7,0.182,0
8,0.199,0
9,0.215,0
10,0.232,0
11,0.249,0
12,0.265,0
13,0.282,0
14,0.298,0
15,0.315,0
16,0.332,0
17,0.348,0
18,0.365,0
19,0.382,0
20,0.398,0.735647901947378
21,0.415,0
22,0.431,0
23,0.448,0
24,0.465,0
25,0.481,0
26,0.498,0
27,0.515,0
28,0.531,0
29,0.548,0
30,0.565,0
31,0.581,0
32,0.598,0
33,0.614,0
34,0.631,0
35,0.648,0
36,0.664,0
37,0.681,0
38,0.698,0
39,0.714,0
40,0.731,0
41,0.748,0
42,0.764,0
43,0.781,0
44,0.797,0
45,0.814,0
46,0.831,0
47,0.847,0
48,0.864,0
49,0.881,0
50,0.897,0
51,0.914,0
52,0.930,0
53,0.947,0
54,0.964,0
55,0.980,0
56,0.997,0
57,1.014,0
58,1.030,0
59,1.047,0
60,1.064,0
61,1.080,0
62,1.097,0
63,1.113,0
64,1.130,0
65,1.147,0
66,1.163,0
67,1.180,0
68,1.197,0
69,1.213,0
70,1.230,0
71,1.247,0
72,1.263,0.317212098300911
73,1.280,0.31407113864853
74,1.296,0
75,1.313,0
76,1.330,0
77,1.346,0
78,1.363,0
79,1.380,0
80,1.396,0
81,1.413,0
82,1.429,0
83,1.446,0
84,1.463,0
85,1.479,0
86,1.496,0
87,1.513,0
88,1.529,0
89,1.546,0
90,1.563,0
91,1.579,0
92,1.596,0
93,1.612,0
94,1.629,0
95,1.646,0
96,1.662,0
97,1.679,0
98,1.696,0
99,1.712,0
100,1.729,0
101,1.746,0
102,1.762,0
103,1.779,0
104,1.795,0.337748112261089
105,1.812,0
106,1.829,0
107,1.845,0
108,1.862,0.339461629952032
109,1.879,0
110,1.895,0
111,1.912,0
112,1.928,0
113,1.945,0
114,1.962,0
115,1.978,0
116,1.995,0
117,2.012,0
118,2.028,0
119,2.045,0
120,2.062,0
121,2.078,0
122,2.095,0.331624503520759
123,2.111,0.300396208722188
124,2.128,0
125,2.145,0
126,2.161,0
127,2.178,0
128,2.195,0
129,2.211,0.315186036065077
130,2.228,0
131,2.245,0
132,2.261,0.311142451167424
133,2.278,0
134,2.294,0
135,2.311,0
136,2.328,0
137,2.344,0
138,2.361,0
139,2.378,0
140,2.394,0
141,2.411,0
142,2.427,0.277776190936875
143,2.444,0.460961182054852
144,2.461,0
145,2.477,0
146,2.494,0
147,2.511,0
148,2.527,0.370272412998418
149,2.544,0
150,2.561,0
151,2.577,0
152,2.594,0
153,2.610,0.337224725247359
154,2.627,0.311605906600622
155,2.644,0
156,2.660,0
157,2.677,0
158,2.694,0
159,2.710,0
160,2.727,0
161,2.744,0
162,2.760,0
163,2.777,0
164,2.793,0
165,2.810,0
166,2.827,0
167,2.843,0
168,2.860,0
169,2.877,0
170,2.893,0
171,2.910,0
172,2.926,0
173,2.943,0
174,2.960,0
175,2.976,0
176,2.993,0
177,3.010,0
178,3.026,0
179,3.043,0
180,3.060,0
181,3.076,0
182,3.093,0
183,3.109,0
184,3.126,0
185,3.143,0
186,3.159,0
187,3.176,0
188,3.193,0
189,3.209,0
190,3.226,0
191,3.243,0
192,3.259,0
193,3.276,0
194,3.292,0
195,3.309,0
196,3.326,0
197,3.342,0
198,3.359,0
199,3.376,0
200,3.392,0
201,3.409,0
202,3.425,0
203,3.442,0
204,3.459,0
205,3.475,0
206,3.492,0
207,3.509,0
208,3.525,0
209,3.542,0
210,3.559,0
211,3.575,0
212,3.592,0
213,3.608,0
214,3.625,0
215,3.642,0
216,3.658,0
217,3.675,0
218,3.692,0
219,3.708,0.26022755953893
220,3.725,0
221,3.742,0
222,3.758,0
223,3.775,0
224,3.791,0
225,3.808,0
226,3.825,0
227,3.841,0
228,3.858,0
229,3.875,0
230,3.891,0.282764615942296
231,3.908,0
232,3.924,0
233,3.941,0
234,3.958,0
235,3.974,0
236,3.991,0
237,4.008,0
238,4.024,0
239,4.041,0
240,4.058,0
241,4.074,0
242,4.091,0
243,4.107,0
244,4.124,0
245,4.141,0
246,4.157,0
247,4.174,0
248,4.191,0
249,4.207,0
250,4.224,0
251,4.241,0
252,4.257,0.332713048043739
253,4.274,0
254,4.290,0
255,4.307,0
256,4.324,0
257,4.340,0
258,4.357,0
259,4.374,0
260,4.390,0
261,4.407,0
262,4.423,0
263,4.440,0
264,4.457,0
265,4.473,0
266,4.490,0
267,4.507,0
268,4.523,0
269,4.540,0
270,4.557,0
271,4.573,0
272,4.590,0
273,4.606,0
274,4.623,0
275,4.640,0
276,4.656,0
277,4.673,0
278,4.690,0
279,4.706,0
280,4.723,0.294917569663635
281,4.740,0
282,4.756,0
283,4.773,0
284,4.789,0
285,4.806,0
286,4.823,0
287,4.839,0
288,4.856,0
289,4.873,0
290,4.889,0
291,4.906,0
292,4.922,0
293,4.939,0
294,4.956,0
295,4.972,0
296,4.989,0
297,5.006,0
298,5.022,0
299,5.039,0
300,5.056,0
301,5.072,0
302,5.089,0
303,5.105,0
304,5.122,0
305,5.139,0
306,5.155,0
307,5.172,0
308,5.189,0
309,5.205,0
310,5.222,0
311,5.238,0
312,5.255,0
313,5.272,0.267380476752624
314,5.288,0
315,5.305,0
316,5.322,0
317,5.338,0
318,5.355,0
319,5.372,0
320,5.388,0
321,5.405,0
322,5.421,0
323,5.438,0
324,5.455,0
325,5.471,0
326,5.488,0
327,5.505,0
328,5.521,0
329,5.538,0
330,5.555,0
331,5.571,0
332,5.588,0
333,5.604,0
334,5.621,0
335,5.638,0
336,5.654,0
337,5.671,0
338,5.688,0
339,5.704,0
340,5.721,0
341,5.737,0
342,5.754,0
343,5.771,0
344,5.787,0
345,5.804,0
346,5.821,0
347,5.837,0
348,5.854,0
349,5.871,0.302345917119769
350,5.887,0
351,5.904,0
352,5.920,0
353,5.937,0
354,5.954,0
355,5.970,0
356,5.987,0
357,6.004,0
358,6.020,0.282223821335382
359,6.037,0
360,6.054,0
361,6.070,0
362,6.087,0
363,6.103,0
364,6.120,0
365,6.137,0
366,6.153,0
367,6.170,0
368,6.187,0
369,6.203,0
370,6.220,0
371,6.236,0
372,6.253,0
373,6.270,0
374,6.286,0
375,6.303,0
376,6.320,0
377,6.336,0
378,6.353,0
379,6.370,0
380,6.386,0
381,6.403,0
382,6.419,0
383,6.436,0
384,6.453,0.297626817140978
385,6.469,0
386,6.486,0.305546209423283
387,6.503,0
388,6.519,0
389,6.536,0
390,6.553,0
391,6.569,0
392,6.586,0
393,6.602,0
394,6.619,0
395,6.636,0
396,6.652,0
397,6.669,0
398,6.686,0
399,6.702,0
400,6.719,0.302635412542941
401,6.735,0
402,6.752,0
403,6.769,0
404,6.785,0
405,6.802,0
406,6.819,0
407,6.835,0
408,6.852,0
