#"+ BPC(1331.49046) Scan unstir_75_Ecoli-r010.d "
#Point,X(Minutes),Y(Counts)
0,0.051,0
1,0.067,0
2,0.084,0
3,0.101,0
4,0.117,0
5,0.134,0
6,0.151,0
7,0.167,0
8,0.184,0
9,0.200,0
10,0.217,0
11,0.234,0
12,0.250,0
13,0.267,0
14,0.284,0
15,0.300,0
16,0.317,0
17,0.334,0
18,0.350,0
19,0.367,0
20,0.383,0
21,0.400,0
22,0.417,0
23,0.433,0
24,0.450,0
25,0.467,0
26,0.483,0
27,0.500,0
28,0.517,0
29,0.533,0
30,0.550,0
31,0.566,0
32,0.583,0
33,0.600,0
34,0.616,0
35,0.633,0
36,0.650,0
37,0.666,0
38,0.683,0
39,0.699,0
40,0.716,0.24621238103983
41,0.733,0
42,0.749,0
43,0.766,0
44,0.783,0
45,0.799,0
46,0.816,0
47,0.833,0
48,0.849,0
49,0.866,0
50,0.882,0
51,0.899,0
52,0.916,0
53,0.932,0
54,0.949,0
55,0.966,0
56,0.982,0
57,0.999,0
58,1.015,0
59,1.032,0
60,1.049,0
61,1.065,0
62,1.082,0
63,1.099,0
64,1.115,0
65,1.132,0
66,1.149,0
67,1.165,0
68,1.182,0
69,1.198,0
70,1.215,0
71,1.232,0
72,1.248,0
73,1.265,0
74,1.282,0
75,1.298,0
76,1.315,0
77,1.332,0.35899794408844
78,1.348,0
79,1.365,0
80,1.381,0
81,1.398,0
82,1.415,0
83,1.431,0
84,1.448,0
85,1.465,0
86,1.481,0
87,1.498,0
88,1.514,0
89,1.531,0
90,1.548,0
91,1.564,0
92,1.581,0
93,1.598,0
94,1.614,0
95,1.631,0
96,1.648,0
97,1.664,0
98,1.681,0
99,1.697,0
100,1.714,0
101,1.731,0
102,1.747,0
103,1.764,0
104,1.781,0
105,1.797,0
106,1.814,0
107,1.831,0
108,1.847,0
109,1.864,0
110,1.880,0
111,1.897,0
112,1.914,0
113,1.930,0
114,1.947,0
115,1.964,0
116,1.980,0
117,1.997,0
118,2.013,0
119,2.030,0
120,2.047,0
121,2.063,0
122,2.080,0
123,2.097,0.293461065249944
124,2.113,0
125,2.130,0
126,2.147,0
127,2.163,0
128,2.180,0
129,2.196,0
130,2.213,0
131,2.230,0
132,2.246,0
133,2.263,0
134,2.280,0
135,2.296,0
136,2.313,0
137,2.330,0
138,2.346,0
139,2.363,0
140,2.379,0
141,2.396,0
142,2.413,0
143,2.429,0
144,2.446,0
145,2.463,0
146,2.479,0
147,2.496,0
148,2.513,0
149,2.529,0
150,2.546,0
151,2.562,0
152,2.579,0
153,2.596,0
154,2.612,0
155,2.629,0
156,2.646,0
157,2.662,0
158,2.679,0
159,2.696,0
160,2.712,0
161,2.729,0
162,2.745,0.341826070662786
163,2.762,0
164,2.779,0
165,2.795,0
166,2.812,0
167,2.829,0
168,2.845,0
169,2.862,0
170,2.878,0.285209712056053
171,2.895,0
172,2.912,0
173,2.928,0
174,2.945,0
175,2.962,0
176,2.978,0
177,2.995,0
178,3.012,0
179,3.028,0
180,3.045,0
181,3.061,0
182,3.078,0
183,3.095,0
184,3.111,0
185,3.128,0
186,3.145,0
187,3.161,0
188,3.178,0
189,3.195,0
190,3.211,0
191,3.228,0.25005386962436
192,3.244,0
193,3.261,0
194,3.278,0
195,3.294,0
196,3.311,0
197,3.328,0
198,3.344,0
199,3.361,0
200,3.377,0
201,3.394,0
202,3.411,0
203,3.427,0
204,3.444,0
205,3.461,0.28593428181828
206,3.477,0
207,3.494,0
208,3.511,0
209,3.527,0
210,3.544,0
211,3.560,0
212,3.577,0
213,3.594,0
214,3.610,0
215,3.627,0
216,3.644,0
217,3.660,0
218,3.677,0
219,3.694,0
220,3.710,0
221,3.727,0
222,3.743,0
223,3.760,0
224,3.777,0
225,3.793,0
226,3.810,0.242781589180722
227,3.827,0
228,3.843,0
229,3.860,0
230,3.876,0
231,3.893,0
232,3.910,0
233,3.926,0
234,3.943,0.267575689027848
235,3.960,0
236,3.976,0.297447894230602
237,3.993,0
238,4.010,0
239,4.026,0
240,4.043,0
241,4.059,0
242,4.076,0
243,4.093,0
244,4.109,0
245,4.126,0
246,4.143,0
247,4.159,0
248,4.176,0
249,4.193,0.286349784773734
250,4.209,0
251,4.226,0
252,4.242,0
253,4.259,0
254,4.276,0
255,4.292,0
256,4.309,0
257,4.326,0
258,4.342,0
259,4.359,0
260,4.375,0
261,4.392,0
262,4.409,0
263,4.425,0
264,4.442,0
265,4.459,0
266,4.475,0
267,4.492,0
268,4.509,0
269,4.525,0
270,4.542,0
271,4.558,0
272,4.575,0
273,4.592,0
274,4.608,0
275,4.625,0
276,4.642,0
277,4.658,0
278,4.675,0
279,4.692,0
280,4.708,0
281,4.725,0
282,4.741,0
283,4.758,0
284,4.775,0
285,4.791,0
286,4.808,0
287,4.825,0
288,4.841,0
289,4.858,0
290,4.874,0
291,4.891,0
292,4.908,0
293,4.924,0
294,4.941,0
295,4.958,0
296,4.974,0
297,4.991,0
298,5.008,0
299,5.024,0.337895762947289
300,5.041,0
301,5.057,0
302,5.074,0
303,5.091,0
304,5.107,0
305,5.124,0
306,5.141,0
307,5.157,0
308,5.174,0
309,5.191,0
310,5.207,0
311,5.224,0
312,5.240,0
313,5.257,0
314,5.274,0
315,5.290,0
316,5.307,0
317,5.324,0
318,5.340,0
319,5.357,0
320,5.373,0
321,5.390,0
322,5.407,0
323,5.423,0
324,5.440,0
325,5.457,0
326,5.473,0
327,5.490,0
328,5.507,0
329,5.523,0
330,5.540,0
331,5.556,0
332,5.573,0
333,5.590,0
334,5.606,0
335,5.623,0
336,5.640,0
337,5.656,0
338,5.673,0.309607131892247
339,5.690,0
340,5.706,0
341,5.723,0
342,5.739,0
343,5.756,0
