#"+ BPC(1083.03666) Scan stir_75_Ecoli-r013.d "
#Point,X(Minutes),Y(Counts)
0,0.060,0
1,0.077,0
2,0.093,0
3,0.110,0
4,0.126,0
5,0.143,0
6,0.160,0
7,0.176,0
8,0.193,0
9,0.210,0
10,0.226,0
11,0.243,0
12,0.260,0
13,0.276,0
14,0.293,0
15,0.309,0
16,0.326,0
17,0.343,0
18,0.359,0
19,0.376,0
20,0.393,0
21,0.409,0
22,0.426,0
23,0.443,0
24,0.459,0
25,0.476,0
26,0.492,0
27,0.509,0
28,0.526,0
29,0.542,0
30,0.559,0
31,0.576,0
32,0.592,0
33,0.609,0
34,0.625,0
35,0.642,0
36,0.659,0
37,0.675,0
38,0.692,0
39,0.709,0
40,0.725,0
41,0.742,0
42,0.759,0
43,0.775,0
44,0.792,0
45,0.808,0
46,0.825,0
47,0.842,0
48,0.858,0.0920469925081599
49,0.875,0
50,0.892,0.087430243849669
51,0.908,0
52,0.925,0
53,0.942,0
54,0.958,0
55,0.975,0
56,0.991,0
57,1.008,0
58,1.025,0
59,1.041,0
60,1.058,0
61,1.075,0
62,1.091,0
63,1.108,0
64,1.124,0
65,1.141,0
66,1.158,0
67,1.174,0
68,1.191,0
69,1.208,0
70,1.224,0
71,1.241,0
72,1.258,0
73,1.274,0
74,1.291,0
75,1.307,0
76,1.324,0
77,1.341,0
78,1.357,0
79,1.374,0
80,1.391,0
81,1.407,0
82,1.424,0
83,1.441,0
84,1.457,0
85,1.474,0
86,1.490,0
87,1.507,0
88,1.524,0
89,1.540,0
90,1.557,0
91,1.574,0
92,1.590,0
93,1.607,0
94,1.623,0
95,1.640,0
96,1.657,0
97,1.673,0
98,1.690,0
99,1.707,0
100,1.723,0
101,1.740,0
102,1.757,0
103,1.773,0
104,1.790,0
105,1.806,0
106,1.823,0
107,1.840,0
108,1.856,0
109,1.873,0
110,1.890,0
111,1.906,0
112,1.923,0
113,1.940,0
114,1.956,0
115,1.973,0
116,1.989,0
117,2.006,0
118,2.023,0
119,2.039,0
120,2.056,0
121,2.073,0
122,2.089,0
123,2.106,0
124,2.122,0
125,2.139,0
126,2.156,0
127,2.172,0
128,2.189,0
129,2.206,0
130,2.222,0
131,2.239,0
132,2.256,0
133,2.272,0
134,2.289,0
135,2.305,0
136,2.322,0
137,2.339,0
138,2.355,0
139,2.372,0
140,2.389,0
141,2.405,0
142,2.422,0
143,2.439,0
144,2.455,0
145,2.472,0
146,2.488,0
147,2.505,0
148,2.522,0
149,2.538,0
150,2.555,0
151,2.572,0
152,2.588,0
153,2.605,0
154,2.621,0
155,2.638,0
156,2.655,0
157,2.671,0
158,2.688,0
159,2.705,0
160,2.721,0
161,2.738,0
162,2.755,0
163,2.771,0
164,2.788,0
165,2.804,0
166,2.821,0
167,2.838,0
168,2.854,0
169,2.871,0
170,2.888,0
171,2.904,0
172,2.921,0
173,2.937,0
174,2.954,0
175,2.971,0
176,2.987,0
177,3.004,0
178,3.021,0
179,3.037,0
180,3.054,0
181,3.071,0
182,3.087,0
183,3.104,0
184,3.120,0
185,3.137,0
186,3.154,0
187,3.170,0
188,3.187,0
189,3.204,0
190,3.220,0
191,3.237,0
192,3.254,0
193,3.270,0
194,3.287,0
195,3.303,0
196,3.320,0
197,3.337,0
198,3.353,0
199,3.370,0
200,3.387,0
201,3.403,0
202,3.420,0
203,3.436,0
204,3.453,0
205,3.470,0
206,3.486,0
207,3.503,0
208,3.520,0
209,3.536,0
210,3.553,0
211,3.570,0
212,3.586,0.0733111340774113
213,3.603,0.0878528163187346
214,3.619,0
215,3.636,0
216,3.653,0
217,3.669,0
218,3.686,0
219,3.703,0
220,3.719,0
221,3.736,0
222,3.753,0
223,3.769,0
224,3.786,0
225,3.802,0
226,3.819,0
227,3.836,0
228,3.852,0.0740350060816101
229,3.869,0
230,3.886,0
231,3.902,0
232,3.919,0
233,3.935,0
234,3.952,0
235,3.969,0
236,3.985,0
237,4.002,0
238,4.019,0
239,4.035,0
240,4.052,0
241,4.069,0
242,4.085,0
243,4.102,0
244,4.118,0
245,4.135,0
246,4.152,0
247,4.168,0.0906754786749068
248,4.185,0
249,4.202,0
250,4.218,0
251,4.235,0
252,4.252,0
253,4.268,0
254,4.285,0.0852855131850798
255,4.301,0
256,4.318,0
257,4.335,0.125513855137747
258,4.351,0
259,4.368,0
260,4.385,0.0824125362309673
261,4.401,0
262,4.418,0
263,4.434,0
264,4.451,0
265,4.468,0
266,4.484,0
267,4.501,0
268,4.518,0
269,4.534,0
270,4.551,0
271,4.568,0
272,4.584,0
273,4.601,0
274,4.617,0
275,4.634,0
276,4.651,0
277,4.667,0.0754852725257669
278,4.684,0
279,4.701,0.099146137771487
280,4.717,0.121866722531627
281,4.734,0
282,4.751,0
283,4.767,0.0930135548141727
284,4.784,0.0750023008740806
285,4.800,0
286,4.817,0
287,4.834,0
288,4.850,0
289,4.867,0
290,4.884,0.0852446229023371
291,4.900,0
292,4.917,0
293,4.933,0
294,4.950,0
295,4.967,0
296,4.983,0.0749376666817296
297,5.000,0
298,5.017,0
299,5.033,0
300,5.050,0
301,5.067,0
302,5.083,0
303,5.100,0
304,5.116,0
305,5.133,0
306,5.150,0
307,5.166,0
308,5.183,0
309,5.200,0
310,5.216,0
311,5.233,0
312,5.250,0
313,5.266,0
314,5.283,0.0910636242804647
315,5.299,0
316,5.316,0
317,5.333,0
318,5.349,0
319,5.366,0
320,5.383,0
321,5.399,0.0942653535368048
322,5.416,0
323,5.432,0
324,5.449,0
325,5.466,0
326,5.482,0
327,5.499,0
328,5.516,0
329,5.532,0
330,5.549,0
331,5.566,0.0876003560919156
332,5.582,0
333,5.599,0
334,5.615,0
335,5.632,0
336,5.649,0
337,5.665,0
338,5.682,0
339,5.699,0
340,5.715,0
341,5.732,0
342,5.749,0.0779787080110206
343,5.765,0
344,5.782,0
345,5.798,0
346,5.815,0
347,5.832,0.0889679392584033
348,5.848,0
349,5.865,0.110183584166188
350,5.882,0
351,5.898,0
352,5.915,0
353,5.931,0
354,5.948,0.100232796906416
355,5.965,0.0894852810316885
356,5.981,0
357,5.998,0
358,6.015,0
359,6.031,0
360,6.048,0.0727764860219762
361,6.065,0
362,6.081,0
363,6.098,0
364,6.114,0
365,6.131,0
366,6.148,0
367,6.164,0
368,6.181,0.164073335022215
369,6.198,0.0887653396942551
370,6.214,0
371,6.231,0.0863022353383728
372,6.248,0.0877276539848795
373,6.264,0
374,6.281,0
375,6.297,0
376,6.314,0
377,6.331,0
378,6.347,0
379,6.364,0
380,6.381,0
381,6.397,0
382,6.414,0
383,6.430,0
384,6.447,0
385,6.464,0
386,6.480,0
387,6.497,0
388,6.514,0
389,6.530,0
390,6.547,0
391,6.564,0.0934567297544474
392,6.580,0
393,6.597,0.0891798444955763
394,6.613,0.0955257873462681
395,6.630,0
396,6.647,0
397,6.663,0.0846412655538362
398,6.680,0
399,6.697,0.096035876471952
400,6.713,0
401,6.730,0.134318466158733
402,6.747,0
403,6.763,0
404,6.780,0.074526416802625
405,6.796,0
406,6.813,0
407,6.830,0
408,6.846,0
409,6.863,0
410,6.880,0
411,6.896,0
412,6.913,0
413,6.929,0
414,6.946,0.0931425446476865
415,6.963,0
416,6.979,0.0999844839972862
417,6.996,0
418,7.013,0
419,7.029,0
420,7.046,0.106247583661294
421,7.063,0
422,7.079,0.0951844486570224
423,7.096,0.13049143075194
424,7.112,0
425,7.129,0.0838863969924276
426,7.146,0.132071414357713
427,7.162,0.133270742289875
428,7.179,0
429,7.196,0.0794269420631752
430,7.212,0
431,7.229,0.0676135139586779
432,7.246,0
433,7.262,0
434,7.279,0.0946087452514739
435,7.295,0.105061120667338
436,7.312,0
437,7.329,0.102149528265186
438,7.345,0
439,7.362,0
440,7.379,0
441,7.395,0
442,7.412,0
443,7.428,0.0687204815385615
444,7.445,0.0878746258450921
445,7.462,0
446,7.478,0
447,7.495,0.176128205106535
448,7.512,0
449,7.528,0
450,7.545,0.124354009257321
451,7.562,0.0831424074024212
452,7.578,0
453,7.595,0.0742794966494361
454,7.612,0
455,7.628,0
456,7.645,0
457,7.661,0
